id,course,year,yearOfEducation,marks
7,11,2023,1,7 9 10 10 10 10 7 5 8 9 10 9
7,12,2023,1,6 9 9 3 7 6 9 10 7 10 2 5 8 6 10 7
7,13,2023,1,5 7 5 9 8 9 8 9 7 10 6 5 6 10 8 10 8 5 6
7,14,2023,1,10 10 7 10 7 10 8 10 10 4 8 5 10 10 10 10 6
7,15,2023,1,8 10 10 7 10 9 4 6 9 10 6 10 10 7 7
8,1,2021,1,10 10 10 9 10 10 10 10 10 10 8 10 10 10 10 10
8,2,2021,1,10 10 9 10 10 10 10 10 10 10 10 10 10 10
8,4,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10
8,5,2021,1,9 10 10 6 10 10 10 10 10 10 9 10 10 10 9
8,6,2021,1,7 10 3 7 9 10 9 6 10 5 5 9 8 6 9 8 5
8,7,2021,1,10 10 10 10 10 10 10 10 10 10 10 10
8,9,2021,1,7 10 10 10 7 10 10 10 10 10 9 10 10 10 10
8,10,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
8,11,2021,1,7 10 10 9 10 9 9 9 8 10 7 10 10 10 10 10 10 6
8,12,2021,1,8 10 10 10 9 9 8 5 5 5 10 6
8,13,2021,1,10 10 10 10 10 10 10 10 10 10 10 10
8,14,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
8,15,2021,1,10 10 9 10 6 9 10 7 10 10 10 10
8,1,2022,2,10 6 7 4 8 7 10 9 6 9 10 5 7
8,2,2022,2,10 10 7 10 10 9 8 10 10 10 10 8 10 10 8 10 10 10 10 10
8,4,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
8,5,2022,2,7 3 5 9 9 8 6 8 8 10 9 10 5 9 9 8 8 10
8,6,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
8,7,2022,2,10 10 10 10 10 10 10 7 5 10 8 10 10 10 10 9
8,9,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
8,10,2022,2,10 10 10 10 10 7 10 10 10 10 10 10 10 6 8 10 10 10 10 9
8,11,2022,2,9 8 7 10 9 10 8 10 10 6 10 5
8,12,2022,2,10 5 10 10 10 8 7 10 8 10 10 3
8,13,2022,2,9 5 10 4 8 10 6 8 7 6 9 8 5 10 5 6 6 10
8,14,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
8,15,2022,2,7 10 6 8 7 5 7 6 9 7 9
8,1,2023,3,9 3 2 5 4 4 1 4 6 3 6 3 5 3 9 4
8,2,2023,3,5 4 6 2 4 2 5 3 7 6 6 2 6 9 5 7 2 6 5
8,4,2023,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8,5,2023,3,4 2 5 4 2 5 5 4 5 6 6 3 3 4 4 6 4 1 5
8,6,2023,3,7 7 8 4 6 3 6 8 6 10
8,7,2023,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
8,9,2023,3,1 2 1 1 1 1 3 1 1 1 2 1 2 2 1 1 2
8,10,2023,3,9 10 10 10 10 10 10 9 10 7 10 9
8,11,2023,3,2 5 3 2 3 1 3 2 1 2 2 2 4 3
8,12,2023,3,7 7 9 8 10 10 8 10 8 10 10 10 9 10
8,13,2023,3,4 3 3 5 2 2 3 4 2 1
8,14,2023,3,1 1 1 2 2 2 1 1 2 1 4 6 3 2 1 2 2
8,15,2023,3,10 10 8 10 9 10 10 10 6 8 10
9,1,2018,1,10 8 9 10 5 9 7 10 3 10 9 10 10
9,2,2018,1,10 10 10 10 10 9 10 10 9 6 10
9,4,2018,1,5 8 10 5 10 10 10 5 10 8 4 10 8 9 10 4 8 10 10 10
9,5,2018,1,10 10 9 10 10 7 7 10 6 10 10 10 10 10
9,6,2018,1,10 10 10 8 10 10 10 10 10 10 8
9,7,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,9,2018,1,6 10 10 10 9 10 9 10 4 9 10 9 10 10 10 10 7 7 10 10
9,10,2018,1,10 8 9 7 8 10 10 4 10 8 10 8 10 9
9,11,2018,1,10 9 10 4 10 5 10 9 10 5 10 10 9 10 10 7 10
9,12,2018,1,10 8 4 6 10 9 9 5 10 4 9
9,13,2018,1,3 8 10 3 9 10 10 7 10 8 10 8 3 5 10 10 6 8 8 10
9,14,2018,1,10 10 10 10 10 9 10 10 10 10 8 10 9 10
9,15,2018,1,10 10 10 10 10 10 10 9 10 10 10 10 10 10 10 10 10 7 8 10
9,1,2019,2,8 8 8 10 10 10 10 10 10 7 10 5
9,2,2019,2,10 10 10 10 10 9 10 2 9 9
9,4,2019,2,8 5 7 9 8 7 10 10 10 8 9 5 6
9,5,2019,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,6,2019,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,7,2019,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,9,2019,2,8 10 10 10 10 10 10 10 10 7 10 9 10 9 10 10 9 9 10
9,10,2019,2,4 10 7 10 10 10 7 10 7 8 8
9,11,2019,2,10 10 10 8 10 10 9 9 10 8 10 4 10 9 10 10 10
9,12,2019,2,10 7 6 8 8 8 10 10 8 7 10 10 10
9,13,2019,2,8 6 10 10 6 10 7 9 8 2 9 10
9,14,2019,2,10 6 9 10 7 10 6 3 8 9 10 8 10 7 10
9,15,2019,2,10 10 10 10 7 10 9 7 5 7 10 10 9 10 8 10 9 10 10
9,1,2020,3,10 6 10 10 10 6 9 10 8 4 9 10 10 7
9,2,2020,3,6 10 4 6 10 8 10 8 10 7 7 2 10 6 4 10 8 9
9,4,2020,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,5,2020,3,10 10 10 10 10 10 10 3 10 10 10 9 10 10 8 9
9,6,2020,3,7 8 8 7 3 6 9 4 10 7 5 10 9
9,7,2020,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,9,2020,3,8 10 7 9 10 10 9 7 6 10 10
9,10,2020,3,10 7 7 4 9 5 6 10 9 7 9 8 7 10
9,11,2020,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,12,2020,3,10 10 8 8 10 9 8 6 10 6 7 5 7 8
9,13,2020,3,4 7 10 10 10 10 10 10 5 10 6
9,14,2020,3,10 7 7 10 5 6 10 5 8 8
9,15,2020,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,1,2021,4,5 9 5 5 8 10 10 10 10 8 5
9,2,2021,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,4,2021,4,9 10 10 8 10 9 10 10 10 10 10 10
9,5,2021,4,9 2 8 7 8 7 10 8 5 10 10 10 7 8 10 10 6 9 10 8
9,6,2021,4,10 10 10 10 10 10 9 10 10 7 10 10 10 10 10 10
9,7,2021,4,10 10 10 10 10 10 8 10 10 10 10 10 10 10
9,9,2021,4,10 10 10 10 10 10 10 10 10 10 10 10 10
9,10,2021,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,11,2021,4,6 9 8 10 10 8 6 10 10 6 7 7 10 10 10 7 10 8
9,12,2021,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,13,2021,4,4 6 8 7 10 10 5 5 7 4 7 6 6 9 3 9 10 10 9 7
9,14,2021,4,10 10 8 10 10 7 10 10 10 10 10 10 10 10
9,15,2021,4,10 10 10 10 10 10 10 10 10 10 10 10
9,1,2022,5,3 3 4 3 3 4 4 4 4 4 1 6 6 6 3 2
9,2,2022,5,8 4 10 9 6 5 3 5 10 7 4 6 10 4 9 8 3
9,4,2022,5,1 1 2 6 1 4 3 1 2 1 3 2 4 2 2 1
9,5,2022,5,7 6 3 9 7 6 3 8 8 3 6 7 5 3 4 7 4 2
9,6,2022,5,6 6 8 5 5 4 4 5 7 4 7 2 4 3 5 6 6
9,7,2022,5,8 6 8 10 9 10 3 10 4 7 10 7 7
9,9,2022,5,4 2 2 3 7 2 4 5 4 3 1 2 6 5 2 4
9,10,2022,5,10 10 10 10 8 7 10 7 9 10 2 6 9 7 6 7 8
9,11,2022,5,10 7 7 10 9 10 10 10 10 10 10 10
9,12,2022,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,13,2022,5,1 3 8 4 9 7 6 10 6 7 10 10 4 6 7
9,14,2022,5,8 4 10 7 10 10 7 7 6 9 9 8 9
9,15,2022,5,10 10 7 10 10 10 10 10 10 10 9 10 10 7 10
9,1,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,2,2023,5,10 7 8 6 10 8 4 5 10 7 7 9 10 7 10 7 8
9,4,2023,5,10 10 10 10 6 10 10 9 10 10 10 10 10 10 10 10 10 10 10
9,5,2023,5,10 10 10 10 10 10 10 10 10 10 10 10
9,6,2023,5,10 10 10 10 10 10 10 10 10 10 10
9,7,2023,5,10 8 10 5 9 10 8 9 8 9 4 3 10 6 5 5 6 5 10 10
9,9,2023,5,10 10 6 5 10 6 8 8 7 10
9,10,2023,5,9 10 10 4 10 10 10 9 6 9 10 8 8 10 10 8 10 6 10 5
9,11,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,12,2023,5,8 10 9 4 6 6 10 10 10 10 10 10 10 10 10 10
9,13,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9,14,2023,5,6 10 7 9 5 6 9 8 9 10 9 7 10 5 10
9,15,2023,5,9 7 8 10 8 10 10 10 8 10
10,1,2023,1,4 10 10 9 9 6 10 6 9 9 7 9 8
10,2,2023,1,6 5 6 6 6 7 10 8 10 9
10,4,2023,1,10 6 10 10 5 10 7 6 3 5 10 10 5 10 9
10,5,2023,1,4 6 7 10 10 5 10 8 10 10 10 7 10 8 9 10 9 10
10,6,2023,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
10,7,2023,1,3 10 10 9 9 7 8 7 10 10 9
10,9,2023,1,6 8 7 7 9 10 10 10 9 4
10,10,2023,1,9 2 5 10 6 10 10 7 10 5 3 10 8 10
10,11,2023,1,6 8 9 8 10 8 9 9 9 9 10 7 10 5 9
10,12,2023,1,7 9 7 7 9 10 8 7 5 10 9 5 6 7 8 7 7
10,13,2023,1,10 10 10 10 10 10 10 10 10 10 10 10
10,14,2023,1,4 7 8 4 5 8 8 4 3 8 7 10 8 8 10 10 5 9
10,15,2023,1,7 8 7 7 10 10 8 10 8 9 6 10 5 9 9
11,1,2020,1,10 5 10 6 9 5 10 10 10 9 10 10 10 7 9 10 10 10 6
11,2,2020,1,9 8 8 8 6 10 6 5 3 10 10 7 10 7
11,4,2020,1,10 10 10 5 7 6 9 9 6 3 10 7 8 7
11,5,2020,1,10 10 5 10 9 10 10 10 7 9 7 10 10 10 8 10 9 8 10 10
11,6,2020,1,6 6 10 7 6 6 10 6 5 10 6 3 7 10 7 8 8
11,7,2020,1,6 10 9 9 10 5 8 5 7 9 8 6 10 6 8 9 6
11,9,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10
11,10,2020,1,9 8 4 10 10 3 6 10 8 5 7
11,11,2020,1,10 10 10 10 10 10 10 10 10 10 10
11,12,2020,1,10 6 10 10 10 10 5 7 10 9
11,13,2020,1,10 10 10 10 10 10 10 10 10 10 10 10
11,14,2020,1,7 6 10 10 10 8 8 10 10 8 10 9 10 9
11,15,2020,1,9 5 4 6 9 6 6 8 7 7 8 10 4 9 4 8 5 10 10
11,1,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,2,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,4,2021,2,8 9 10 6 10 7 9 7 9 8 4
11,5,2021,2,10 10 10 10 10 10 10 10 10 10
11,6,2021,2,7 9 10 10 7 8 3 10 10 10 10 8 10 10 8 6 8 6 10
11,7,2021,2,8 7 9 3 10 8 6 8 7 8 7 4 7 6
11,9,2021,2,8 9 8 4 10 8 9 9 4 10 5 8 9 7 9 10 6 6
11,10,2021,2,9 8 7 10 6 5 7 9 9 8 10
11,11,2021,2,10 10 10 10 10 10 9 10 10 10 10 7 5 8 9 10 8 6
11,12,2021,2,7 10 10 10 10 10 10 8 10 8 10 8 5 10 6 8 9 10 5
11,13,2021,2,10 3 3 10 7 10 4 10 10 4 6 9 10 9 8 8 6 9 5 5
11,14,2021,2,10 10 10 10 10 8 6 8 10 9 8 8 10 8 10 9 10 10
11,15,2021,2,9 9 10 7 7 10 10 10 10 4 10 10 10 6 9 10
11,1,2022,3,7 6 10 10 6 6 9 7 10 9 10 6 10 4 4 9 7
11,2,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,4,2022,3,3 7 9 10 8 10 5 10 9 10 10 8 9 4
11,5,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,6,2022,3,9 8 6 7 9 10 6 7 7 9 5 10
11,7,2022,3,10 6 10 6 10 8 5 10 4 9 5 6 7 5 7 8 5
11,9,2022,3,6 9 10 4 7 10 10 10 8 7 8 8 9 9
11,10,2022,3,10 10 10 8 10 10 8 10 9 10 9
11,11,2022,3,10 10 10 10 10 10 10 10 10 10 10
11,12,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,13,2022,3,10 7 7 10 10 10 5 7 8 10 8 9 7 9 10 4 10 5 10 10
11,14,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,15,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,1,2023,4,9 8 3 7 8 5 10 5 4 9 3 10 5 8 10 10 5
11,2,2023,4,10 10 10 10 10 10 10 10 10 10 10 10
11,4,2023,4,9 7 10 9 10 10 8 10 10 10 10 9 7 8 10 10 6
11,5,2023,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,6,2023,4,10 5 10 9 6 10 8 9 10 10 8
11,7,2023,4,8 8 8 8 5 10 10 10 8 10 7 7 6 9 6
11,9,2023,4,10 9 5 7 3 5 10 9 8 8 5 10 5 3 8
11,10,2023,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11,11,2023,4,10 10 9 10 10 10 10 8 9 10 10
11,12,2023,4,10 6 8 10 6 6 6 4 8 8 10 7 9 10 7 8 10
11,13,2023,4,8 9 10 6 8 6 7 6 8 6 10 3 10 10 5 5
11,14,2023,4,7 10 5 7 10 6 8 10 10 7 5 8 10 5 8 6 10 10 7
11,15,2023,4,10 10 10 10 10 10 10 10 10 10 10 10 10
12,1,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10
12,2,2021,1,10 10 10 10 10 10 8 5 9 10 10 9 10
12,4,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
12,5,2021,1,10 7 10 7 10 3 10 10 7 10 10 10
12,6,2021,1,8 10 10 10 10 6 10 10 10 10 10 8 10 10 10 10 10 9 10 9
12,7,2021,1,10 10 10 10 10 9 9 8 9 6 10 10 8 10 10 10 8 9
12,9,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
12,10,2021,1,10 10 10 10 9 10 10 10 10 7 10 10 10 10 10 10 10 10 10 10
12,11,2021,1,8 10 9 3 5 7 6 10 6 8 5 7 6 10 10 7 8 4 5 6
12,12,2021,1,10 10 10 9 9 10 10 10 10 7 10 5 10 10 10 10 8 8 10 10
12,13,2021,1,6 10 9 5 6 9 10 7 10 10 8 10 10 8 7 10 7 9 8 9
12,14,2021,1,10 7 10 10 10 8 10 10 10 10
12,15,2021,1,8 9 9 9 7 10 5 8 5 9
12,1,2022,2,10 10 6 5 8 8 8 7 7 10 8 10 10 10 10 10 10 10
12,2,2022,2,10 10 10 10 10 10 10 10 10 10 10
12,4,2022,2,7 10 10 4 10 10 10 10 10 9 10 10
12,5,2022,2,8 7 10 3 8 5 5 8 6 10 6 10
12,6,2022,2,10 10 10 10 9 10 6 10 10 10 10
12,7,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10
12,9,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10
12,10,2022,2,7 8 2 10 6 8 10 7 10 10 6 3 7
12,11,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
12,12,2022,2,6 7 8 6 10 5 9 6 4 6 7 5 10 6 10
12,13,2022,2,9 3 10 9 10 9 7 7 9 9
12,14,2022,2,6 10 10 10 10 8 10 9 10 10
12,15,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 10 10 10
12,1,2023,3,9 10 8 7 9 5 7 8 7 7 8 8 6 6 7 7
12,2,2023,3,10 8 10 10 10 10 10 9 10 10 9 9 10 10
12,4,2023,3,7 9 9 8 10 3 7 10 10 8 10 6 3 7 7 9 8 10 10
12,5,2023,3,1 1 1 1 1 1 2 1 1 2 2
12,6,2023,3,10 6 9 10 10 10 9 10 7 7 9 9 9 6 10 5 10 10 10
12,7,2023,3,5 3 2 3 4 5 2 8 6 2 6 3 2 1 6 8 3 4 5 4
12,9,2023,3,10 9 9 7 10 8 9 10 10 4 7 7 7 6 8 4 10
12,10,2023,3,4 4 2 5 6 3 3 2 2 2 4 2
12,11,2023,3,4 3 2 4 4 1 5 2 3 3 1 6 2 4 4
12,12,2023,3,7 9 4 10 9 10 10 6 6 8 10 10 8 3 10 5
12,13,2023,3,6 7 6 5 9 10 7 7 7 6
12,14,2023,3,10 10 10 10 7 8 10 9 10 10 10 10 10 10 10 10
12,15,2023,3,10 3 4 3 7 5 6 6 8 5 4 5 5 8 5
13,1,2020,1,10 5 7 10 10 10 10 6 9 8 9 10 7 10 10 10 10 10
13,2,2020,1,10 10 10 10 10 10 7 10 8 10 10 10 10 10 10 10 10 10 10
13,4,2020,1,10 10 10 10 10 10 10 10 10 10 10 8 10 10 9 10
13,5,2020,1,4 4 10 6 10 3 10 5 7 8 6 8 10 8 9 10 7 7
13,6,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,7,2020,1,10 10 9 10 10 10 4 3 8 9 9 9 7 6
13,9,2020,1,7 10 10 10 7 10 7 10 9 10 10 7 7 10 5 8 10 6
13,10,2020,1,10 10 9 10 8 10 10 10 9 10 10 10 9 10 10 10 10 10
13,11,2020,1,8 8 3 10 7 10 10 6 8 4 10 10 7 10 8 10 9
13,12,2020,1,8 9 8 7 3 7 10 10 8 4 6 6 9 10 6 9 6 10 10 10
13,13,2020,1,9 7 7 6 5 6 7 10 10 7
13,14,2020,1,5 8 10 7 10 8 10 7 6 9 9 9 10 8 9 10
13,15,2020,1,9 10 10 10 10 5 10 8 10 9 9 8
13,1,2021,2,10 6 9 10 10 3 9 7 10 2 6 4 7 6 6 6 5 10 8 10
13,2,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,4,2021,2,9 6 7 7 7 5 8 8 5 9
13,5,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10
13,6,2021,2,6 10 6 9 10 5 4 10 10 9 10 10 10 7 3
13,7,2021,2,10 5 4 10 8 8 9 8 7 10 9
13,9,2021,2,5 10 10 9 10 10 8 10 10 10 8 9 10 10 10 8 6 9
13,10,2021,2,8 10 8 8 9 10 10 8 6 7 8 8 10
13,11,2021,2,10 6 5 7 10 7 9 5 5 8 5
13,12,2021,2,5 10 9 10 7 9 6 10 6 8 8 10
13,13,2021,2,10 10 10 10 10 10 10 10 10 10 10
13,14,2021,2,10 10 10 10 9 5 10 4 9 9 10 10 10 10
13,15,2021,2,10 10 10 10 10 10 10 10 10 10 10 10
13,1,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,2,2022,3,5 10 10 6 10 4 8 4 7 4 9 8 5 5 8 6 10 9
13,4,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,5,2022,3,10 10 10 8 10 7 10 10 9 10 10 10 10 10 10 10 9 10 10 9
13,6,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,7,2022,3,10 10 10 10 6 10 10 10 10 10 10 10 10 10 10 10
13,9,2022,3,9 9 6 10 6 8 7 6 8 9
13,10,2022,3,6 9 9 5 5 10 6 6 5 10 8 9 9
13,11,2022,3,9 7 7 5 10 7 4 4 10 6 10 7
13,12,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,13,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,14,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,15,2022,3,10 10 10 10 10 10 10 10 10 10 10 10
13,1,2023,4,9 8 6 10 7 6 7 5 10 10
13,2,2023,4,7 7 9 6 7 10 9 10 10 9 10 10 10 10 10 9 10
13,4,2023,4,10 10 10 10 10 10 10 10 10 10 10 10 9
13,5,2023,4,10 8 4 8 8 2 8 6 7 8 10 9
13,6,2023,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
13,7,2023,4,10 10 9 10 10 8 10 5 10 10 10 10
13,9,2023,4,10 10 8 10 10 9 10 10 10 10 10 10
13,10,2023,4,10 5 8 9 10 10 6 10 10 10 10 6 10 10
13,11,2023,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 9 10 8 10 9
13,12,2023,4,7 4 10 7 9 5 7 10 8 8 10 5 8 6 8 3 10
13,13,2023,4,5 8 10 6 9 10 5 8 7 3 5 10 7 7 3 8 6 9
13,14,2023,4,10 10 6 10 10 8 9 10 8 10
13,15,2023,4,6 10 5 10 4 10 9 6 9 8 10 10 10 10 10 7 10 4
14,1,2020,1,5 6 7 10 7 6 10 7 8 4
14,2,2020,1,9 10 9 10 8 9 5 7 10 10 10 3 8 9 8 9 9 7 10
14,4,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
14,5,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
14,6,2020,1,10 7 5 4 8 9 8 10 9 3 9 10 10 7 9 10 10 10
14,7,2020,1,10 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 10 10
14,9,2020,1,10 10 7 9 10 5 10 10 9 4 10 10 9 10 9
14,10,2020,1,10 8 7 5 10 9 5 10 10 6 8 10
14,11,2020,1,7 10 6 8 10 10 4 8 6 8 10 6 6 6
14,12,2020,1,9 10 8 10 10 10 10 9 10 10
14,13,2020,1,5 10 10 10 10 4 10 8 7 7 5 10 7
14,14,2020,1,10 10 9 9 4 7 10 10 10 3 9 10 10 7
14,15,2020,1,7 10 9 9 10 10 7 6 7 10 10 10 6 4 10 10 9 9 7
14,1,2021,2,1 3 4 2 2 3 3 6 1 4 3 3 3 2 6 5 5 7
14,2,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
14,4,2021,2,6 4 3 5 5 1 3 2 5 3 5 2 3 5
14,5,2021,2,3 7 10 10 6 8 6 5 4 10 8 7
14,6,2021,2,4 7 9 3 7 7 5 7 5 7 4 7 7 5 4 4 5 9 8 8
14,7,2021,2,10 10 8 9 6 7 9 4 8 7 10 7 7 9 8 6
14,9,2021,2,3 7 9 10 7 7 4 4 5 5 5 7 6 5
14,10,2021,2,4 2 5 3 8 2 5 7 5 3 1 1 4 5 6 4 3
14,11,2021,2,2 2 3 3 1 1 2 2 3 5 3 3 3
14,12,2021,2,2 1 2 1 3 2 2 3 4 4 3 2
14,13,2021,2,1 1 2 1 1 1 2 1 1 2 1 1 1
14,14,2021,2,6 8 6 7 8 8 4 10 2 8 6
14,15,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
14,1,2022,2,9 10 10 7 10 10 10 9 8 8 9 8 8
14,2,2022,2,3 2 5 4 8 7 3 8 6 5 6 6 6 5 5 3
14,4,2022,2,10 10 10 6 10 10 10 7 6 10 6 10 10 10 10
14,5,2022,2,4 3 2 3 2 4 5 3 4 2 6 3 3 3
14,6,2022,2,7 8 4 7 6 6 7 4 8 5 8 2
14,7,2022,2,2 5 3 2 6 2 2 2 1 3 1 4
14,9,2022,2,1 4 2 1 2 2 2 1 1 1 2 1 1 2 1 2 1 1 1
14,10,2022,2,1 5 1 3 4 3 1 4 2 2 4 1 2 3 2 4 1 3 4
14,11,2022,2,4 4 5 5 6 3 6 5 6 4 8 9 7 6 5 5 6
14,12,2022,2,6 3 2 3 2 5 7 5 3 6 6
14,13,2022,2,1 3 2 1 3 1 2 3 1 2 1 1 1 4 1 1 1 2
14,14,2022,2,10 9 10 9 10 8 9 8 9 10 9 7
14,15,2022,2,5 4 4 7 5 5 6 4 4 3 9 6 5 1 4
14,1,2023,2,7 6 6 7 7 5 9 10 6 4
14,2,2023,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
14,4,2023,2,1 2 2 2 3 1 2 1 1 2
14,5,2023,2,1 1 3 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1
14,6,2023,2,10 7 10 10 7 8 7 6 6 6 6 4 7 6
14,7,2023,2,4 4 5 4 5 4 1 5 7 6 3
14,9,2023,2,9 10 5 6 8 10 9 10 10 9 5 10 10 9 9 10 9 6 10 10
14,10,2023,2,6 5 6 2 8 6 6 1 5 3 5 5 8 2 5 3
14,11,2023,2,1 1 1 1 1 2 1 2 1 2 2 4 1 2 2
14,12,2023,2,5 4 8 6 4 5 5 7 7 5 3 8 6 8 4 7
14,13,2023,2,3 3 6 2 4 3 6 1 2 2 5 4 3 3 3
14,14,2023,2,10 10 10 10 10 10 10 10 10 10 10
14,15,2023,2,6 8 7 5 9 6 7 10 6 6
15,1,2019,1,10 7 6 9 9 10 10 10 8 7 4 6 10 7 9
15,2,2019,1,6 10 7 10 6 10 7 7 6 4 6 9 8 7 8 4 8 6 6
15,4,2019,1,7 8 8 8 10 7 5 5 6 7 5 10 10 5 8 7 7
15,5,2019,1,5 5 9 7 6 9 9 6 2 6 9 10 10 6 10 6 6
15,6,2019,1,10 10 6 9 9 7 10 7 10 10 10 10
15,7,2019,1,10 10 9 10 4 7 10 7 5 8
15,9,2019,1,7 7 7 10 9 10 9 8 8 8 8 9 7 4
15,10,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 7 10 10
15,11,2019,1,10 5 6 9 7 5 10 7 4 10 7
15,12,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
15,13,2019,1,9 8 8 6 6 10 6 7 10 10 9 9 10 7 10 10 10
15,14,2019,1,10 10 10 10 3 6 9 8 9 4 10 7 7 5 9 8 5
15,15,2019,1,10 9 8 10 9 10 10 10 10 10 10 8 9 10 10 8 10 10 10
15,1,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
15,2,2020,2,6 10 10 8 5 10 7 10 10 10
15,4,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
15,5,2020,2,10 10 10 10 10 10 10 10 10 10
15,6,2020,2,10 10 7 8 9 6 10 10 8 7 8 8 8 3 7 8 6 6
15,7,2020,2,8 10 8 9 10 9 10 9 10 9 10 8 7 10 10
15,9,2020,2,9 9 10 9 7 9 9 10 4 10 10
15,10,2020,2,10 10 6 8 9 9 10 8 5 7 9 10 10 10
15,11,2020,2,5 10 8 8 9 5 10 10 8 6 7
15,12,2020,2,10 8 9 7 10 10 8 7 10 9 6
15,13,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 9 10
15,14,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10
15,15,2020,2,10 10 10 10 10 10 10 10 10 10 10
15,1,2021,3,5 3 1 3 1 5 4 4 2 8 1 2 3 2
